"","EMT_ID","ERE88","DATE","Value","theta","rollavg"
"1545","SJ-LC",117.96,2008-09-15,113.844333333333,4.11566666666666,4.44602924987198
"1546","SJ-LC",117.96,2008-10-15,113.54,4.41999999999999,4.23447369431643
"1547","SJ-LC",117.96,2008-11-15,113.196,4.764,4.01208122119815
"1548","SJ-LC",117.96,2008-12-15,112.980322580645,4.97967741935483,3.7795256656426
"1549","SJ-LC",117.96,2009-01-15,112.667741935484,5.29225806451612,3.52420308499743
"1550","SJ-LC",117.96,2009-02-15,112.768928571429,5.19107142857142,3.23777835381464
"1551","SJ-LC",117.96,2009-03-15,112.324838709677,5.63516129032257,2.93762954429083
"1552","SJ-LC",117.96,2009-04-15,111.859,6.101,2.58666180235535
"1553","SJ-LC",117.96,2009-05-15,112.411935483871,5.54806451612903,2.18305069124424
"1554","SJ-LC",117.96,2009-06-15,114.961,2.999,1.84100768049155
"1555","SJ-LC",117.96,2009-07-15,115.575161290323,2.38483870967741,1.72017434715821
"1556","SJ-LC",117.96,2009-08-15,116.038387096774,1.92161290322581,1.64377649769585
"1557","SJ-LC",117.96,2009-09-15,116.383,1.577,1.6057926267281
"1558","SJ-LC",117.96,2009-10-15,116.208709677419,1.75129032258064,1.58232040450588
"1559","SJ-LC",117.96,2009-11-15,115.986666666667,1.97333333333333,1.57272363031233
"1560","SJ-LC",117.96,2009-12-15,116.044193548387,1.91580645161289,1.561890296979
"1561","SJ-LC",117.96,2010-01-15,116.104838709677,1.85516129032257,1.57748169482846
"1562","SJ-LC",117.96,2010-02-15,116.370714285714,1.58928571428571,1.59417524321556
"1563","SJ-LC",117.96,2010-03-15,116.536451612903,1.42354838709677,1.61956214797746
"1564","SJ-LC",117.96,2010-04-15,116.702333333333,1.25766666666667,1.67515354582693
"1565","SJ-LC",117.96,2010-05-15,116.516451612903,1.44354838709677,1.71462576804915
"1566","SJ-LC",117.96,2010-06-15,116.411,1.54899999999999,1.78446447772657
"1567","SJ-LC",117.96,2010-07-15,116.491935483871,1.46806451612902,1.88993669994879
"1568","SJ-LC",117.96,2010-08-15,116.494193548387,1.46580645161289,1.99738293650793
"1569","SJ-LC",117.96,2010-09-15,116.664666666667,1.29533333333333,2.09007110855094
"1570","SJ-LC",117.96,2010-10-15,116.323870967742,1.63612903225805,2.15309888632872
"1571","SJ-LC",117.96,2010-11-15,116.116666666667,1.84333333333333,2.17121716589861
"1572","SJ-LC",117.96,2010-12-15,115.857096774194,2.10290322580644,2.17338383256528
"1573","SJ-LC",117.96,2011-01-15,115.904516129032,2.05548387096773,2.17155587557603
"1574","SJ-LC",117.96,2011-02-15,116.066071428571,1.89392857142856,2.19271178955452
"1575","SJ-LC",117.96,2011-03-15,115.86935483871,2.09064516129031,2.2419246384872
"1576","SJ-LC",117.96,2011-04-15,116.228666666667,1.73133333333332,2.29179022988505
"1577","SJ-LC",117.96,2011-05-15,115.678387096774,2.28161290322581,2.40570689655172
"1578","SJ-LC",117.96,2011-06-15,115.145333333333,2.81466666666665,2.52008861698183
"1579","SJ-LC",117.96,2011-07-15,115.202580645161,2.7574193548387,2.54744972809294
"1580","SJ-LC",117.96,2011-08-15,115.381935483871,2.57806451612903,2.47753037325423
"1581","SJ-LC",117.96,2011-09-15,115.908333333333,2.05166666666666,2.42242284637251
"1582","SJ-LC",117.96,2011-10-15,116.106451612903,1.85354838709677,2.37492284637251
"1583","SJ-LC",117.96,2011-11-15,116.090666666667,1.86933333333333,2.34707338400692
"1584","SJ-LC",117.96,2011-12-15,115.879032258065,2.08096774193548,2.34112893956247
"1585","SJ-LC",117.96,2012-01-15,115.65064516129,2.30935483870967,2.32956979977752
"1586","SJ-LC",117.96,2012-02-15,115.475517241379,2.48448275862069,2.30602141268075
"1587","SJ-LC",117.96,2012-03-15,115.270967741935,2.68903225806451,2.28796927803379
"1588","SJ-LC",117.96,2012-04-15,114.861666666667,3.09833333333333,2.27380261136712
"1589","SJ-LC",117.96,2012-05-15,114.305806451613,3.65419354838708,2.23852483358934
"1590","SJ-LC",117.96,2012-06-15,114.817,3.143,2.15035279057859
"1591","SJ-LC",117.96,2012-07-15,116.041612903226,1.91838709677418,2.10329723502303
"1592","SJ-LC",117.96,2012-08-15,116.043225806452,1.91677419354838,2.13294777265744
"1593","SJ-LC",117.96,2012-09-15,116.478333333333,1.48166666666665,2.15206067588325
"1594","SJ-LC",117.96,2012-10-15,116.44064516129,1.51935483870967,2.18817178699436
"1595","SJ-LC",117.96,2012-11-15,116.162,1.79799999999999,2.20680081925243
"1596","SJ-LC",117.96,2012-12-15,116.017741935484,1.94225806451612,2.21338415258576
"1597","SJ-LC",117.96,2013-01-15,115.933225806452,2.02677419354838,2.22177124935995
"1598","SJ-LC",117.96,2013-02-15,115.692142857143,2.26785714285714,2.23798092677931
"1599","SJ-LC",117.96,2013-03-15,115.440967741935,2.51903225806451,2.23476664106502
"1600","SJ-LC",117.96,2013-04-15,115.285,2.675,2.21468599590373
"1601","SJ-LC",117.96,2013-05-15,115.363870967742,2.59612903225806,2.17721377368151
"1602","SJ-LC",117.96,2013-06-15,115.381666666667,2.57833333333332,2.14917613927291
"1603","SJ-LC",117.96,2013-07-15,115.685806451613,2.27419354838709,2.12142613927291
"1604","SJ-LC",117.96,2013-08-15,115.813870967742,2.14612903225806,2.08957130056323
"1605","SJ-LC",117.96,2013-09-15,116.045,1.91499999999999,2.04750140809011
"1606","SJ-LC",117.96,2013-10-15,116.217096774194,1.74290322580644,2.01383474142344
"1607","SJ-LC",117.96,2013-11-15,116.083,1.877,1.97345839733742
"1608","SJ-LC",117.96,2013-12-15,115.917096774194,2.04290322580644,1.93051395289298
"1609","SJ-LC",117.96,2014-01-15,115.738709677419,2.22129032258064,1.8494655657962
"1610","SJ-LC",117.96,2014-02-15,115.730714285714,2.22928571428571,1.76441180235534
"1611","SJ-LC",117.96,2014-03-15,115.681935483871,2.27806451612902,1.67667370711725
"1612","SJ-LC",117.96,2014-04-15,115.734666666667,2.22533333333332,1.59570596518176
"1613","SJ-LC",117.96,2014-05-15,115.700322580645,2.25967741935483,1.53862263184843
"1614","SJ-LC",117.96,2014-06-15,115.714666666667,2.24533333333332,1.50080005120327
"1615","SJ-LC",117.96,2014-07-15,116.068064516129,1.89193548387097,1.47796671786994
"1616","SJ-LC",117.96,2014-08-15,116.318709677419,1.64129032258064,1.47449897593445
"1617","SJ-LC",117.96,2014-09-15,116.449,1.511,1.44474091141832
"1618","SJ-LC",117.96,2014-10-15,116.701612903226,1.25838709677419,1.40285202252943
"1619","SJ-LC",117.96,2014-11-15,116.598333333333,1.36166666666666,1.39994879672298
"1620","SJ-LC",117.96,2014-12-15,116.889677419355,1.07032258064515,1.40064324116743
"1621","SJ-LC",117.96,2015-01-15,116.75935483871,1.20064516129031,1.43456797235022
"1622","SJ-LC",117.96,2015-02-15,116.783571428571,1.17642857142856,1.4586539938556
"1623","SJ-LC",117.96,2015-03-15,116.653548387097,1.30645161290322,1.47102057842046
"1624","SJ-LC",117.96,2015-04-15,116.419666666667,1.54033333333332,1.4917732665925
"1625","SJ-LC",117.96,2015-05-15,116.154193548387,1.8058064516129,1.50638437770362
"1626","SJ-LC",117.96,2015-06-15,115.988666666667,1.97133333333333,1.52162631318749
"1627","SJ-LC",117.96,2015-07-15,116.109677419355,1.85032258064516,1.51951520207638
"1628","SJ-LC",117.96,2015-08-15,116.675806451613,1.28419354838709,1.51580552465702
"1629","SJ-LC",117.96,2015-09-15,116.951666666667,1.00833333333333,1.56567111605487
"1630","SJ-LC",117.96,2015-10-15,116.736451612903,1.22354838709677,1.60156000494376
"1631","SJ-LC",117.96,2015-11-15,116.59,1.36999999999999,1.57868366085774
"1632","SJ-LC",117.96,2015-12-15,116.482580645161,1.4774193548387,1.57362810530218
"1633","SJ-LC",117.96,2016-01-15,116.470322580645,1.48967741935483,1.5784668149796
"1634","SJ-LC",117.96,2016-02-15,116.635172413793,1.32482758620689,1.59604746014089
"1635","SJ-LC",117.96,2016-03-15,116.404516129032,1.55548387096773,1.64391897081413
"1636","SJ-LC",117.96,2016-04-15,116.244333333333,1.71566666666666,1.69381144393241
"1637","SJ-LC",117.96,2016-05-15,115.971290322581,1.98870967741935,1.76817255504352
"1638","SJ-LC",117.96,2016-06-15,116.014,1.946,1.86747363031233
"1639","SJ-LC",117.96,2016-07-15,116.154193548387,1.8058064516129,1.924140296979
"1640","SJ-LC",117.96,2016-08-15,116.077419354839,1.88258064516128,1.95000051203276
"1641","SJ-LC",117.96,2016-09-15,116.521,1.43899999999999,1.96118330773169
"1642","SJ-LC",117.96,2016-10-15,117.010967741935,0.949032258064506,1.94173886328724
"1643","SJ-LC",117.96,2016-11-15,116.650666666667,1.30933333333333,1.93888940092165
"1644","SJ-LC",117.96,2016-12-15,116.424516129032,1.53548387096774,1.92827828981054
"1645","SJ-LC",117.96,2017-01-15,116.25935483871,1.70064516129031,1.91376216077828
"1646","SJ-LC",117.96,2017-02-15,116.060714285714,1.89928571428571,NA
"1647","SJ-LC",117.96,2017-03-15,115.805806451613,2.15419354838708,NA
"1648","SJ-LC",117.96,2017-04-15,115.352,2.60799999999999,NA
"1649","SJ-LC",117.96,2017-05-15,114.779677419355,3.18032258064515,NA
"1650","SJ-LC",117.96,2017-06-15,115.334,2.62599999999999,NA
"1651","SJ-LC",117.96,2017-07-15,115.843870967742,2.11612903225806,NA
"1652","SJ-LC",117.96,2017-08-15,115.943225806452,2.01677419354839,NA
"1653","SJ-LC",117.96,2017-09-15,116.754333333333,1.20566666666666,NA
"1654","SJ-LC",117.96,2017-10-15,117.045161290323,0.914838709677412,NA
"1655","SJ-LC",117.96,2017-11-15,116.778,1.18199999999999,NA
"1656","SJ-LC",117.96,2017-12-15,116.598709677419,1.36129032258064,NA
"1657","SJ-LD",26.49,2006-01-15,27.3941935483871,-0.904193548387099,1.12951132872504
"1658","SJ-LD",26.49,2006-02-15,27.2989285714286,-0.808928571428574,1.48383928571428
"1659","SJ-LD",26.49,2006-03-15,26.9493548387097,-0.459354838709679,1.8175
"1660","SJ-LD",26.49,2006-04-15,26.4553333333333,0.0346666666666664,2.14360215053763
"1661","SJ-LD",26.49,2006-05-15,25.8016129032258,0.688387096774193,2.46547020609319
"1662","SJ-LD",26.49,2006-06-15,25.3553333333333,1.13466666666666,NA
"1663","SJ-LD",26.49,2006-07-15,25.18,1.31,NA
"1664","SJ-LD",26.49,2006-08-15,24.6796774193548,1.81032258064516,NA
"1665","SJ-LD",26.49,2006-09-15,24.5183333333333,1.97166666666666,NA
"1666","SJ-LD",26.49,2006-10-15,23.9222580645161,2.56774193548387,NA
"1667","SJ-LD",26.49,2006-11-15,23.506,2.984,NA
"1668","SJ-LD",26.49,2006-12-15,23.2648387096774,3.22516129032258,NA
"1669","SJ-LD",26.49,2007-01-15,23.1422580645161,3.34774193548387,NA
"1670","SJ-LD",26.49,2007-02-15,23.295,3.195,NA
"1671","SJ-LD",26.49,2007-03-15,23.0361290322581,3.45387096774193,NA
"1672","SJ-LD",26.49,2007-04-15,22.5929166666667,3.89708333333333,NA
"1673","SJ-LD",26.49,2007-05-15,NA,NA,NA
"1674","SJ-LD",26.49,2007-06-15,NA,NA,NA
"1675","SJ-LD",26.49,2007-07-15,NA,NA,NA
"1676","SJ-LD",26.49,2007-08-15,23.2116,3.2784,NA
"1677","SJ-LD",26.49,2007-09-15,22.913,3.577,NA
"1678","SJ-LD",26.49,2007-10-15,22.6648387096774,3.82516129032258,NA
"1679","SJ-LD",26.49,2007-11-15,22.537,3.953,NA
"1680","SJ-LD",26.49,2007-12-15,22.341935483871,4.14806451612903,NA
"1681","SJ-LD",26.49,2008-01-15,22.2890322580645,4.20096774193548,NA
"1682","SJ-LD",26.49,2008-02-15,22.218275862069,4.27172413793103,NA
"1683","SJ-LD",26.49,2008-03-15,22.2212,4.2688,NA
"1684","SJ-LD",26.49,2008-04-15,22.2476923076923,4.24230769230769,NA
"1685","SJ-LD",26.49,2008-05-15,NA,NA,NA
"1686","SJ-LD",26.49,2008-06-15,NA,NA,NA
"1687","SJ-LD",26.49,2008-07-15,22.2452941176471,4.24470588235294,NA
"1688","SJ-LD",26.49,2008-08-15,22.9445161290323,3.54548387096774,NA
"1689","SJ-LD",26.49,2008-09-15,24.1743333333333,2.31566666666667,NA
"1690","SJ-LD",26.49,2008-10-15,24.3293548387097,2.16064516129032,NA
"1691","SJ-LD",26.49,2008-11-15,24.2913333333333,2.19866666666666,NA
"1692","SJ-LD",26.49,2008-12-15,24.1706451612903,2.31935483870967,NA
"1693","SJ-LD",26.49,2009-01-15,24.0375,2.4525,NA
"1694","SJ-LD",26.49,2009-02-15,NA,NA,NA
"1695","SJ-LD",26.49,2009-03-15,23.2338095238095,3.25619047619048,2.2866780593958
"1696","SJ-LD",26.49,2009-04-15,23.0056666666667,3.48433333333333,2.16678046594982
"1697","SJ-LD",26.49,2009-05-15,23.0906451612903,3.39935483870968,2.04166935483871
"1698","SJ-LD",26.49,2009-06-15,24.0863333333333,2.40366666666667,1.97113172043011
"1699","SJ-LD",26.49,2009-07-15,24.2422580645161,2.24774193548387,2.00765949820788
"1700","SJ-LD",26.49,2009-08-15,24.698064516129,1.79193548387097,2.05556272401434
"1701","SJ-LD",26.49,2009-09-15,25.185,1.305,2.14612724014337
"1702","SJ-LD",26.49,2009-10-15,24.8,1.69,2.29701612903226
"1703","SJ-LD",26.49,2009-11-15,24.4556666666667,2.03433333333333,2.45674731182796
"1704","SJ-LD",26.49,2009-12-15,24.5932258064516,1.89677419354839,2.62055286738351
"1705","SJ-LD",26.49,2010-01-15,24.4841935483871,2.0058064516129,2.82044812136942
"1706","SJ-LD",26.49,2010-02-15,24.565,1.925,3.01402675040168
"1707","SJ-LD",26.49,2010-03-15,24.6725806451613,1.81741935483871,3.20685413135406
"1708","SJ-LD",26.49,2010-04-15,24.507,1.983,3.42159299464131
"1709","SJ-LD",26.49,2010-05-15,23.9370967741935,2.55290322580645,NA
"1710","SJ-LD",26.49,2010-06-15,23.648,2.842,NA
"1711","SJ-LD",26.49,2010-07-15,23.6674193548387,2.82258064516129,NA
"1712","SJ-LD",26.49,2010-08-15,23.6112903225806,2.87870967741935,NA
"1713","SJ-LD",26.49,2010-09-15,23.3743333333333,3.11566666666667,NA
"1714","SJ-LD",26.49,2010-10-15,22.8832258064516,3.60677419354839,NA
"1715","SJ-LD",26.49,2010-11-15,22.49,4,NA
"1716","SJ-LD",26.49,2010-12-15,22.1944827586207,4.29551724137931,NA
"1717","SJ-LD",26.49,2011-01-15,22.16125,4.32875,NA
"1718","SJ-LD",26.49,2011-02-15,22.2510714285714,4.23892857142857,NA
"1719","SJ-LD",26.49,2011-03-15,22.0957142857143,4.39428571428571,NA
"1720","SJ-LD",26.49,2011-04-15,NA,NA,NA
"1721","SJ-LD",26.49,2011-05-15,NA,NA,NA
"1722","SJ-LD",26.49,2011-06-15,NA,NA,NA
"1723","SJ-LD",26.49,2011-07-15,NA,NA,NA
"1724","SJ-LD",26.49,2011-08-15,NA,NA,NA
"1725","SJ-LD",26.49,2011-09-15,NA,NA,NA
"1726","SJ-LD",26.49,2011-10-15,22.05,4.44,NA
"1727","SJ-LD",26.49,2011-11-15,NA,NA,NA
"1728","SJ-LD",26.49,2011-12-15,NA,NA,NA
"1729","SJ-LD",26.49,2012-01-15,NA,NA,NA
"1730","SJ-LD",26.49,2012-02-15,NA,NA,NA
"1731","SJ-LD",26.49,2012-03-15,NA,NA,NA
"1732","SJ-LD",26.49,2012-04-15,NA,NA,NA
"1733","SJ-LD",26.49,2012-05-15,NA,NA,NA
"1734","SJ-LD",26.49,2012-06-15,NA,NA,NA
"1735","SJ-LD",26.49,2012-07-15,NA,NA,NA
"1736","SJ-LD",26.49,2012-08-15,NA,NA,NA
"1737","SJ-LD",26.49,2012-09-15,NA,NA,NA
"1738","SJ-LD",26.49,2012-10-15,NA,NA,NA
"1739","SJ-LD",26.49,2012-11-15,NA,NA,NA
"1740","SJ-LD",26.49,2012-12-15,NA,NA,NA
"1741","SJ-LD",26.49,2013-01-15,NA,NA,NA
"1742","SJ-LD",26.49,2013-02-15,NA,NA,NA
"1743","SJ-LD",26.49,2013-03-15,NA,NA,NA
"1744","SJ-LD",26.49,2013-04-15,NA,NA,NA
"1745","SJ-LD",26.49,2013-05-15,17.7242857142857,8.76571428571429,6.67626817994612
"1746","SJ-LD",26.49,2013-06-15,17.9547826086957,8.53521739130435,6.50038876366348
"1747","SJ-LD",26.49,2013-07-15,18.1070967741935,8.38290322580645,6.33523175883256
"1748","SJ-LD",26.49,2013-08-15,18.3309677419355,8.15903225806451,6.13496294162826
"1749","SJ-LD",26.49,2013-09-15,19.473,7.017,6.00052745775729
"1750","SJ-LD",26.49,2013-10-15,20.8832258064516,5.60677419354839,5.94452745775729
"1751","SJ-LD",26.49,2013-11-15,20.696,5.794,5.90251132872504
"1752","SJ-LD",26.49,2013-12-15,20.9874193548387,5.50258064516129,5.84920577316948
"1753","SJ-LD",26.49,2014-01-15,21.2051612903226,5.28483870967742,5.7776197516641
"1754","SJ-LD",26.49,2014-02-15,21.2689285714286,5.22107142857143,5.72116813876088
"1755","SJ-LD",26.49,2014-03-15,20.8225806451613,5.66741935483871,5.66470980542755
"1756","SJ-LD",26.49,2014-04-15,20.3113333333333,6.17866666666666,5.59425281618023
"1757","SJ-LD",26.49,2014-05-15,19.8348387096774,6.65516129032258,5.50222503840246
"1758","SJ-LD",26.49,2014-06-15,19.9366666666667,6.55333333333333,5.41371159754224
"1759","SJ-LD",26.49,2014-07-15,20.5103225806452,5.97967741935484,5.35982270865335
"1760","SJ-LD",26.49,2014-08-15,19.9441935483871,6.5458064516129,5.33041410650281
"1761","SJ-LD",26.49,2014-09-15,20.145,6.345,5.18987647209421
"1762","SJ-LD",26.49,2014-10-15,21.3874193548387,5.10258064516129,5.04620980542755
"1763","SJ-LD",26.49,2014-11-15,21.3356666666667,5.15433333333333,5.02153238607271
"1764","SJ-LD",26.49,2014-12-15,21.8464516129032,4.64354838709677,5.00622683051715
"1765","SJ-LD",26.49,2015-01-15,21.8825806451613,4.60741935483871,5.03184511008704
"1766","SJ-LD",26.49,2015-02-15,21.9464285714286,4.54357142857143,5.04160317460317
"1767","SJ-LD",26.49,2015-03-15,21.668064516129,4.82193548387097,5.03794348659004
"1768","SJ-LD",26.49,2015-04-15,21.4156666666667,5.07433333333333,5.03334671239649
"1769","SJ-LD",26.49,2015-05-15,20.897,5.593,5.03343004572982
"1770","SJ-LD",26.49,2015-06-15,20.5833333333333,5.90666666666667,4.99167466938574
"1771","SJ-LD",26.49,2015-07-15,20.8632258064516,5.62677419354839,4.90786911383018
"1772","SJ-LD",26.49,2015-08-15,21.6306451612903,4.85935483870968,4.8727078235076
"1773","SJ-LD",26.49,2015-09-15,21.869,4.621,4.92044975899147
"1774","SJ-LD",26.49,2015-10-15,21.6835483870968,4.80645161290322,5.01319975899147
"1775","SJ-LD",26.49,2015-11-15,21.5193333333333,4.97066666666667,5.07535029662588
"1776","SJ-LD",26.49,2015-12-15,21.5390322580645,4.95096774193548,5.16718362995921
"1777","SJ-LD",26.49,2016-01-15,21.7654838709677,4.72451612903226,5.28202233963663
"1778","SJ-LD",26.49,2016-02-15,21.9903448275862,4.49965517241379,5.3836890063033
"1779","SJ-LD",26.49,2016-03-15,21.7232258064516,4.76677419354839,5.52318202764977
"1780","SJ-LD",26.49,2016-04-15,21.4146666666667,5.07533333333333,5.6601712749616
"1781","SJ-LD",26.49,2016-05-15,21.398064516129,5.09193548387097,5.81456016385049
"1782","SJ-LD",26.49,2016-06-15,21.589,4.901,6.01453328213005
"1783","SJ-LD",26.49,2016-07-15,21.2851612903226,5.20483870967742,6.18478328213005
"1784","SJ-LD",26.49,2016-08-15,21.0577419354839,5.43225806451613,6.26392306707629
"1785","SJ-LD",26.49,2016-09-15,20.756,5.734,6.2871488735279
"1786","SJ-LD",26.49,2016-10-15,20.9377419354839,5.55225806451613,6.19609331797235
"1787","SJ-LD",26.49,2016-11-15,20.4173333333333,6.07266666666667,6.06340514592934
"1788","SJ-LD",26.49,2016-12-15,20.1609677419355,6.32903225806452,5.87193292370712
"1789","SJ-LD",26.49,2017-01-15,20.5454838709677,5.94451612903226,5.63284690220174
"1790","SJ-LD",26.49,2017-02-15,20.3164285714286,6.17357142857143,NA
"1791","SJ-LD",26.49,2017-03-15,20.0793548387097,6.41064516129032,NA
"1792","SJ-LD",26.49,2017-04-15,19.562,6.928,NA
"1793","SJ-LD",26.49,2017-05-15,18.9983870967742,7.4916129032258,NA
"1794","SJ-LD",26.49,2017-06-15,19.546,6.944,NA
"1795","SJ-LD",26.49,2017-07-15,20.3354838709677,6.15451612903226,NA
"1796","SJ-LD",26.49,2017-08-15,20.7790322580645,5.71096774193548,NA
"1797","SJ-LD",26.49,2017-09-15,21.8486666666667,4.64133333333333,NA
"1798","SJ-LD",26.49,2017-10-15,22.53,3.96,NA
"1799","SJ-LD",26.49,2017-11-15,22.715,3.775,NA
"1800","SJ-LD",26.49,2017-12-15,23.03,3.46,NA
"1801","SJ-LE",95.8,2006-01-15,90.52,5.28,6.48344444444444
"1802","SJ-LE",95.8,2006-02-15,90.48,5.31999999999999,6.68677777777778
"1803","SJ-LE",95.8,2006-03-15,90.135,5.66500000000001,6.90261111111111
"1804","SJ-LE",95.8,2006-04-15,89.7316666666667,6.06833333333333,7.11906944444444
"1805","SJ-LE",95.8,2006-05-15,89.21,6.58999999999999,7.34893055555555
"1806","SJ-LE",95.8,2006-06-15,88.924,6.876,7.59893055555555
"1807","SJ-LE",95.8,2006-07-15,89.32,6.48,7.86459722222222
"1808","SJ-LE",95.8,2006-08-15,89.12,6.67999999999999,8.17820833333333
"1809","SJ-LE",95.8,2006-09-15,88.74,7.06,8.48511309523809
"1810","SJ-LE",95.8,2006-10-15,88.868,6.932,8.79177976190476
"1811","SJ-LE",95.8,2006-11-15,88.53,7.27,9.1177242063492
"1812","SJ-LE",95.8,2006-12-15,88.22,7.58,9.44133531746032
"1813","SJ-LE",95.8,2007-01-15,88.08,7.72,9.76987698412698
"1814","SJ-LE",95.8,2007-02-15,87.89,7.91,10.1007103174603
"1815","SJ-LE",95.8,2007-03-15,87.5375,8.2625,10.4115436507936
"1816","SJ-LE",95.8,2007-04-15,86.9733333333333,8.82666666666667,10.692001984127
"1817","SJ-LE",95.8,2007-05-15,86.21,9.58999999999999,10.9377797619048
"1818","SJ-LE",95.8,2007-06-15,85.736,10.064,11.1819464285714
"1819","SJ-LE",95.8,2007-07-15,85.5566666666667,10.2433333333333,11.4277242063492
"1820","SJ-LE",95.8,2007-08-15,85.4371428571429,10.3628571428571,11.5941888528139
"1821","SJ-LE",95.8,2007-09-15,85.06,10.74,11.7649991446725
"1822","SJ-LE",95.8,2007-10-15,84.9566666666667,10.8433333333333,11.7402213668948
"1823","SJ-LE",95.8,2007-11-15,84.6466666666667,11.1533333333333,11.688572621375
"1824","SJ-LE",95.8,2007-12-15,84.2775,11.5225,11.628322621375
"1825","SJ-LE",95.8,2008-01-15,84.11,11.69,11.5367164385793
"1826","SJ-LE",95.8,2008-02-15,84.16,11.64,11.4654261159987
"1827","SJ-LE",95.8,2008-03-15,84.172,11.628,11.4061106398082
"1828","SJ-LE",95.8,2008-04-15,84.024,11.776,11.3584009623889
"1829","SJ-LE",95.8,2008-05-15,83.28,12.52,11.3194287401666
"1830","SJ-LE",95.8,2008-06-15,82.7866666666667,13.0133333333333,11.1874287401666
"1831","SJ-LE",95.8,2008-07-15,83.5590909090909,12.2409090909091,10.8238176290555
"1832","SJ-LE",95.8,2008-08-15,83.3874193548387,12.4125806451613,10.477693484383
"1833","SJ-LE",95.8,2008-09-15,85.3573333333333,10.4426666666667,10.0319676779314
"1834","SJ-LE",95.8,2008-10-15,85.5764516129032,10.2235483870968,9.68227323348694
"1835","SJ-LE",95.8,2008-11-15,85.3696666666667,10.4303333333333,9.35012269585253
"1836","SJ-LE",95.8,2008-12-15,85.3767741935484,10.4232258064516,9.02692825140809
"1837","SJ-LE",95.8,2009-01-15,84.9654838709677,10.8345161290323,8.69141749871991
"1838","SJ-LE",95.8,2009-02-15,84.8717857142857,10.9282142857143,8.32179384280593
"1839","SJ-LE",95.8,2009-03-15,84.7445161290323,11.0554838709677,7.93622836661546
"1840","SJ-LE",95.8,2009-04-15,84.4916666666667,11.3083333333333,7.52561008704557
"1841","SJ-LE",95.8,2009-05-15,84.864,10.936,7.07838786482334
"1842","SJ-LE",95.8,2009-06-15,87.15,8.64999999999999,6.67670506912442
"1843","SJ-LE",95.8,2009-07-15,87.7125806451613,8.0874193548387,6.4699828469022
"1844","SJ-LE",95.8,2009-08-15,88.7361290322581,7.06387096774193,6.29259037378392
"1845","SJ-LE",95.8,2009-09-15,89.5536666666667,6.24633333333333,6.19280542754736
"1846","SJ-LE",95.8,2009-10-15,89.5622580645161,6.23774193548387,6.08483320532514
"1847","SJ-LE",95.8,2009-11-15,89.248,6.55199999999999,6.00445686123911
"1848","SJ-LE",95.8,2009-12-15,89.4029032258065,6.39709677419354,5.93176241679467
"1849","SJ-LE",95.8,2010-01-15,89.4009677419355,6.39903225806451,5.9073269329237
"1850","SJ-LE",95.8,2010-02-15,89.4985714285714,6.30142857142857,5.88850972862263
"1851","SJ-LE",95.8,2010-03-15,89.671935483871,6.12806451612903,5.87499782386072
"1852","SJ-LE",95.8,2010-04-15,89.8583333333333,5.94166666666666,5.90653008192524
"1853","SJ-LE",95.8,2010-05-15,89.6841935483871,6.1158064516129,5.94303008192524
"1854","SJ-LE",95.8,2010-06-15,89.6306666666667,6.16933333333333,6.02695481310803
"1855","SJ-LE",95.8,2010-07-15,89.8412903225806,5.95870967741935,6.15926036866359
"1856","SJ-LE",95.8,2010-08-15,89.9335483870968,5.86645161290322,6.31334639016897
"1857","SJ-LE",95.8,2010-09-15,90.8493333333333,4.95066666666666,6.49697542242703
"1858","SJ-LE",95.8,2010-10-15,90.5267741935484,5.27322580645161,6.7293920890937
"1859","SJ-LE",95.8,2010-11-15,90.1203333333333,5.67966666666666,6.9204673579109
"1860","SJ-LE",95.8,2010-12-15,89.6961290322581,6.10387096774193,7.09155069124424
"1861","SJ-LE",95.8,2011-01-15,89.6267741935484,6.17322580645161,7.26375499231951
"1862","SJ-LE",95.8,2011-02-15,89.6607142857143,6.13928571428571,7.46824423963133
"1863","SJ-LE",95.8,2011-03-15,89.2935483870968,6.50645161290322,7.71737783751493
"1864","SJ-LE",95.8,2011-04-15,89.4203333333333,6.37966666666667,NA
"1865","SJ-LE",95.8,2011-05-15,88.6770967741935,7.12290322580645,NA
"1866","SJ-LE",95.8,2011-06-15,88.043,7.75699999999999,NA
"1867","SJ-LE",95.8,2011-07-15,87.9922580645161,7.80774193548388,NA
"1868","SJ-LE",95.8,2011-08-15,87.73,8.06999999999999,NA
"1869","SJ-LE",95.8,2011-09-15,88.0603333333333,7.73966666666666,NA
"1870","SJ-LE",95.8,2011-10-15,88.2338709677419,7.56612903225806,NA
"1871","SJ-LE",95.8,2011-11-15,88.0673333333333,7.73266666666666,NA
"1872","SJ-LE",95.8,2011-12-15,87.6296774193548,8.17032258064516,NA
"1873","SJ-LE",95.8,2012-01-15,87.1729032258065,8.62709677419355,NA
"1874","SJ-LE",95.8,2012-02-15,86.6711111111111,9.12888888888888,NA
"1875","SJ-LE",95.8,2012-03-15,NA,NA,NA
"1876","SJ-LE",95.8,2012-04-15,NA,NA,NA
"1877","SJ-LE",95.8,2012-05-15,84.818,10.982,9.9055358422939
"1878","SJ-LE",95.8,2012-06-15,85.0903333333333,10.7096666666667,9.90582616487455
"1879","SJ-LE",95.8,2012-07-15,86.261935483871,9.53806451612903,9.92332616487455
